dataset,algorithm,instance,total_runs,feasible_runs,infeasible_runs,timed_out_runs,objective_mean,objective_median,objective_mode,objective_min,objective_max,objective_variance,objective_std_dev,items_mean,items_median,items_mode,items_min,items_max,items_variance,items_std_dev,aisles_mean,aisles_median,aisles_mode,aisles_min,aisles_max,aisles_variance,aisles_std_dev,exec_time_mean,exec_time_median,exec_time_mode,exec_time_min,exec_time_max,exec_time_variance,exec_time_std_dev
a,af_mixed_order-asc_prune-simple,instance_0018.txt,1,1,0,0,108.8,108.8,108.8,108.8,108.8,0.0,0.0,544.0,544.0,544,544,544,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.040198,0.040198,0.040198,0.040198,0.040198,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0019.txt,1,1,0,0,202.0,202.0,202.0,202.0,202.0,0.0,0.0,202.0,202.0,202,202,202,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.029254,0.029254,0.029254,0.029254,0.029254,0.0,0.0
a,af_mixed_order-asc_prune-simple,instance_0020.txt,1,1,0,0,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.3333333333333335,0.0,0.0,10.0,10.0,10,10,10,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.00016,0.00016,0.00016,0.00016,0.00016,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0001.txt,1,1,0,0,12.0,12.0,12.0,12.0,12.0,0.0,0.0,36.0,36.0,36,36,36,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.001525,0.001525,0.001525,0.001525,0.001525,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0002.txt,1,1,0,0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.000489,0.000489,0.000489,0.000489,0.000489,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0003.txt,1,1,0,0,8.5,8.5,8.5,8.5,8.5,0.0,0.0,34.0,34.0,34,34,34,0.0,0.0,4.0,4.0,4,4,4,0.0,0.0,0.004331,0.004331,0.004331,0.004331,0.004331,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0004.txt,1,1,0,0,2.6,2.6,2.6,2.6,2.6,0.0,0.0,13.0,13.0,13,13,13,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.000788,0.000788,0.000788,0.000788,0.000788,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0005.txt,1,1,0,0,172.375,172.375,172.375,172.375,172.375,0.0,0.0,1379.0,1379.0,1379,1379,1379,0.0,0.0,8.0,8.0,8,8,8,0.0,0.0,0.13664,0.13664,0.13664,0.13664,0.13664,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0006.txt,1,1,0,0,691.0,691.0,691.0,691.0,691.0,0.0,0.0,691.0,691.0,691,691,691,0.0,0.0,1.0,1.0,1,1,1,0.0,0.0,0.065765,0.065765,0.065765,0.065765,0.065765,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0007.txt,1,1,0,0,319.2,319.2,319.2,319.2,319.2,0.0,0.0,1596.0,1596.0,1596,1596,1596,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.107346,0.107346,0.107346,0.107346,0.107346,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0008.txt,1,1,0,0,139.65,139.65,139.65,139.65,139.65,0.0,0.0,2793.0,2793.0,2793,2793,2793,0.0,0.0,20.0,20.0,20,20,20,0.0,0.0,0.114185,0.114185,0.114185,0.114185,0.114185,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0009.txt,1,1,0,0,3.075,3.075,3.075,3.075,3.075,0.0,0.0,123.0,123.0,123,123,123,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,0.038682,0.038682,0.038682,0.038682,0.038682,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0010.txt,1,1,0,0,12.378571428571428,12.378571428571428,12.378571428571428,12.378571428571428,12.378571428571428,0.0,0.0,1733.0,1733.0,1733,1733,1733,0.0,0.0,140.0,140.0,140,140,140,0.0,0.0,0.447478,0.447478,0.447478,0.447478,0.447478,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0011.txt,1,1,0,0,10.4,10.4,10.4,10.4,10.4,0.0,0.0,416.0,416.0,416,416,416,0.0,0.0,40.0,40.0,40,40,40,0.0,0.0,0.261044,0.261044,0.261044,0.261044,0.261044,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0012.txt,1,1,0,0,4.588235294117647,4.588235294117647,4.588235294117647,4.588235294117647,4.588235294117647,0.0,0.0,78.0,78.0,78,78,78,0.0,0.0,17.0,17.0,17,17,17,0.0,0.0,0.027098,0.027098,0.027098,0.027098,0.027098,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0013.txt,1,1,0,0,102.13333333333334,102.13333333333334,102.13333333333334,102.13333333333334,102.13333333333334,0.0,0.0,1532.0,1532.0,1532,1532,1532,0.0,0.0,15.0,15.0,15,15,15,0.0,0.0,0.310387,0.310387,0.310387,0.310387,0.310387,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0014.txt,1,1,0,0,179.1818181818182,179.1818181818182,179.1818181818182,179.1818181818182,179.1818181818182,0.0,0.0,1971.0,1971.0,1971,1971,1971,0.0,0.0,11.0,11.0,11,11,11,0.0,0.0,0.391159,0.391159,0.391159,0.391159,0.391159,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0015.txt,1,1,0,0,149.0,149.0,149.0,149.0,149.0,0.0,0.0,447.0,447.0,447,447,447,0.0,0.0,3.0,3.0,3,3,3,0.0,0.0,0.182289,0.182289,0.182289,0.182289,0.182289,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0016.txt,1,1,0,0,75.5,75.5,75.5,75.5,75.5,0.0,0.0,151.0,151.0,151,151,151,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.014556,0.014556,0.014556,0.014556,0.014556,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0017.txt,1,1,0,0,34.5,34.5,34.5,34.5,34.5,0.0,0.0,69.0,69.0,69,69,69,0.0,0.0,2.0,2.0,2,2,2,0.0,0.0,0.004026,0.004026,0.004026,0.004026,0.004026,0.0,0.0
a,af_mixed_order-desc_prune-multi,instance_0018.txt,1,1,0,0,109.0,109.0,109.0,109.0,109.0,0.0,0.0,545.0,545.0,545,545,545,0.0,0.0,5.0,5.0,5,5,5,0.0,0.0,0.04375,0.04375,0.04375,0.04375,0.04375,0.0,0.0
